	var_id	condition	coef	std err	t	pval	Conf. Int. Low	Conf. Int. Upp.	padj
0	GXE_00064	CAFF	-0.001831508475398484	0.0017729111864934236	-1.033051451957364	0.3015903143880999	-0.0053065272135488116	0.0016435102627518437	0.6934593238540288
1	GXE_00064	P7SC	-0.00241972525837436	0.002538970014826315	-0.9530342005791226	0.3405824180715592	-0.007396268045367478	0.002556817528618759	0.7309594539680137
2	GXE_00074	CAFF	0.0005515810460792266	0.0012574011164791456	0.4386675332559837	0.660906435863168	-0.0019130051522731192	0.0030161672444315724	0.9078700212831988
3	GXE_00074	P7SC	-0.000507470555773575	0.0017603188049974913	-0.2882833236416504	0.7731323809268973	-0.003957807424922416	0.002942866313375265	0.9486334434003478
4	GXE_00102	CAFF	-0.0019051706124786896	0.001363950761918719	-1.3968030706611558	0.1624858182953756	-0.0045786008957838294	0.0007682596708264502	0.5455034533684673
5	GXE_00102	P7SC	-0.00466365380095368	0.0018517579960457648	-2.5185006955079574	0.011792064557828772	-0.008293217302950684	-0.0010340902989566768	0.11589625681299523
6	GXE_00151	CAFF	0.00045054136431933994	0.000441710646852799	1.0199920865151428	0.3077425782544055	-0.0004152396101297557	0.0013163223387684356	0.7004954322122899
7	GXE_00151	P7SC	0.000266619963351616	0.0006157815149123111	0.43297818608534133	0.6650345396510664	-0.0009403509888477506	0.0014735909155509826	0.9078700212831988
8	GXE_00173	CAFF	-0.0003362725911252071	0.0010469111685774389	-0.3212045121097907	0.7480582325331674	-0.002388285097843604	0.0017157399155931896	0.9419002338917165
9	GXE_00173	P7SC	0.0011888276597484394	0.0014462779338787254	0.8219911483819444	0.41109016639993445	-0.0016459691191823443	0.004023624438679223	0.7721692315877332
10	GXE_00183	CAFF	-0.0012881665763472621	0.0012451954796106246	-1.0345095187384352	0.30090853687970465	-0.0037288289497769056	0.0011524957970823816	0.6934593238540288
11	GXE_00183	P7SC	-0.0023816104394000026	0.001778954110947005	-1.3387700248952352	0.18065833471951467	-0.005868473693998419	0.0011052528151984141	0.5667518782410678
12	GXE_00186	CAFF	-0.0008678904205685208	0.0007275323070083717	-1.1929235474604623	0.2329112043546756	-0.00229390003612306	0.0005581191949860181	0.6319510165547478
13	GXE_00186	P7SC	-0.0015198060615484589	0.001201393023476373	-1.2650365299697846	0.20587061480167665	-0.0038746128337482457	0.000835000710651328	0.6005652329883305
