	var_id	condition	coef	std err	t	pval	Conf. Int. Low	Conf. Int. Upp.	padj
0	GXE_00023	FLUC	-0.013859446371311092	0.004519721517900017	-3.0664381237697493	0.0021675275061487326	-0.02271817358184624	-0.005000719160775947	0.02294967677594586
1	GXE_00023	P9SC	-0.0006376322470290508	0.001592180637662805	-0.40047732772648487	0.6888068608057332	-0.0037583320253428494	0.002483067531284748	0.896604660385462
2	GXE_00024	FLUC	0.011619890828960481	0.005395428524834463	2.1536548534515134	0.031272488887108575	0.0010447637340380185	0.022195017923882943	0.18875180792576246
3	GXE_00024	P9SC	0.0015523064593107611	0.002292714458161632	0.6770605270031959	0.4983709967353084	-0.002941450927303758	0.00604606384592528	0.8037499595363511
4	GXE_00026	FLUC	0.04227997470026054	0.007378217930378266	5.730377592423992	1.0083883987625448e-08	0.027818548330020593	0.05674140107050049	2.2606421551850112e-07
5	GXE_00026	P9SC	-0.0006378650240893464	0.0037360699917125305	-0.17073155093568348	0.8644356126696551	-0.007960622580051615	0.006684892531872923	0.9658703327004302
6	GXE_00027	FLUC	-0.003843022456954658	0.004483271784384747	-0.8571914980349663	0.39134357820277854	-0.012630307600798378	0.004944262686889063	0.7446176379987185
7	GXE_00027	P9SC	-0.001079310017545244	0.0018545896077885944	-0.5819670362718192	0.5605917700181546	-0.004714335617645936	0.002555715582555449	0.8373274065904497
8	GXE_00033	FLUC	-0.0021475878902599923	0.006879657015526325	-0.3121649648250222	0.7549165880487894	-0.015631826811004102	0.011336651030484118	0.9254387949479781
9	GXE_00033	P9SC	0.0019124650853955258	0.004783583066037908	0.39979761174703726	0.6893074678995517	-0.007463435023302848	0.0112883651940939	0.8968957696033847
10	GXE_00034	FLUC	0.02018143505617786	0.014733474687245372	1.3697675181570534	0.170766248729229	-0.008696413413184109	0.04905928352553983	0.5210742339696057
11	GXE_00034	P9SC	0.02823329148858074	0.011121118546941726	2.538709696278241	0.011129515154771412	0.006435719427292711	0.05003086354986877	0.08940235756867566
12	GXE_00035	FLUC	0.005347103946963403	0.007780676961719679	0.6872286271838216	0.49194217231767645	-0.00990314862815439	0.020597356522081195	0.8003301046287354
13	GXE_00035	P9SC	-0.0014574645331467968	0.005236027767881114	-0.27835309470419317	0.7807425878961769	-0.011720163568639034	0.008805234502345442	0.9345772975248178
14	GXE_00064	CAFF	-0.001831508475398655	0.0018615769863083013	-0.983847828410645	0.32519557381560715	-0.005480229450308988	0.0018172124995116774	0.6951921313562291
15	GXE_00064	FLUC	0.005515423835521399	0.005367692089945815	1.0275223956777064	0.30418001134808653	-0.005005339398818462	0.01603618706986126	0.6753749216086368
16	GXE_00064	P7SC	-0.0024197252583744765	0.002665947501789906	-0.9076417509159063	0.3640723384884583	-0.007645025441678131	0.0028055749249291783	0.7294728022427204
17	GXE_00064	P9SC	-0.00526486188355581	0.0024319610469297416	-2.164862751483005	0.030403382743038814	-0.010031544834280613	-0.000498178932831007	0.1863214278562239
18	GXE_00066	FLUC	0.005339956638972516	0.004373944068195175	1.2208561782491993	0.22214680968490252	-0.0032330444144823287	0.013912957692427362	0.5883743711606159
19	GXE_00066	P9SC	-0.004845976636576536	0.002166248151724949	-2.237036709168228	0.025288767451600924	-0.009091858018970545	-0.0006000952541825285	0.16365072780903453
20	GXE_00068	FLUC	-0.010521487363388957	0.006907331242808408	-1.5232348056774372	0.12770692563035266	-0.02405996821680157	0.003016993490023658	0.4512329448096331
21	GXE_00068	P9SC	-0.006956908779873453	0.0034969736560897247	-1.9894084039662419	0.046662123652290034	-0.013811033654390093	-0.00010278390535681248	0.24737514612637945
22	GXE_00069	FLUC	-0.0019820289831908927	0.004630375473992954	-0.42804930060708696	0.6686172547736782	-0.011057639735756589	0.007093581769374804	0.889775588709395
23	GXE_00069	P9SC	-0.001745332452552601	0.0020596159316029366	-0.8474067547119144	0.3967729011546104	-0.005782212960407431	0.002291548055302229	0.7469666356783882
24	GXE_00070	FLUC	0.005392948575347532	0.0041655539208548635	1.2946534069209166	0.1954463942082634	-0.0027716044218853066	0.01355750157258037	0.5578854886561873
25	GXE_00070	P9SC	-0.0017192000245401888	0.002019276180078545	-0.8513941983276978	0.3945548972797809	-0.005677013967545822	0.002238613918465444	0.7458081079187635
26	GXE_00071	FLUC	-0.01129290802552146	0.005102222255095292	-2.213331262518776	0.02687976140592621	-0.021293346093752576	-0.0012924699572903452	0.17117343712701416
27	GXE_00071	P9SC	-0.0038837366483597605	0.002820891694128775	-1.3767762358417104	0.16858821891656273	-0.009412729952434378	0.0016452566557148569	0.5180256181254382
28	GXE_00072	FLUC	-0.010026468970114328	0.0040850796156077385	-2.45441213233801	0.014115235187121893	-0.01803329102865587	-0.002019646911572784	0.1063848085972789
