baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ergosterol_001_001_UMI_1	91.1259252641368	0.0105199719328008	0.0059282832191126	1.77453936392323	0.0759739769145269	0.266972686020522
ergosterol_001_001_UMI_4	29.8842029586165	-0.00550797058754173	0.0104722114121736	-0.525960599032494	0.598915583101599	0.802048589205562
ergosterol_001_002_UMI_1	82.8075453047664	-0.00672534041352001	0.00614882969324477	-1.09375942236758	0.27406050502364	0.537220876324749
ergosterol_001_002_UMI_2	90.1150555791895	-0.0300336596439056	0.00631218933132198	-4.75804163459963	1.95480185436433e-06	0.000142404589271122
ergosterol_001_002_UMI_4	112.114572969116	-0.00718149382138625	0.00604288198867444	-1.18842198719846	0.234667198218055	0.492979057837446
ergosterol_001_002_UMI_6	63.2623958099415	-0.00543427138700554	0.00754252317341784	-0.720484546359443	0.471226711189917	0.715171017107207
ergosterol_001_002_UMI_13	65.5896584793129	0.00080071957084424	0.00688619174269097	0.116279011791115	0.907431418931705	0.962696125987625
ergosterol_001_002_UMI_14	71.7607762329215	-0.0198617549676054	0.00736584814274966	-2.69646544195399	0.00700796688287652	0.0647502144787252
ergosterol_001_003_UMI_1	350.693746476006	-0.0027304499899606	0.00302500849514034	-0.902625561001583	0.366724655735699	0.628233264541903
ergosterol_001_003_UMI_2	430.55628685774	-0.00647422203626166	0.00275720852146425	-2.34810751013617	0.018869074029497	0.11971582880963
ergosterol_001_003_UMI_4	411.826464341787	0.00383975102008653	0.00274390360597289	1.39937533218303	0.161700460132607	0.407404076766241
ergosterol_001_003_UMI_6	380.452375777121	-0.00305534780461307	0.00306057962950674	-0.998290577104012	0.318138475524973	0.581862847981896
ergosterol_001_003_UMI_13	218.306190525353	-0.00697476101602932	0.00433832735445841	-1.60770740568056	0.107899275869682	0.321797139011114
ergosterol_001_003_UMI_14	309.296516359951	0.000717629291793572	0.00340708066465447	0.210628794098819	0.83317694188844	0.930359718011
ergosterol_001_004_UMI_1	46.69422134583	-0.0241925766057137	0.00781932470455645	-3.09394705039123	0.0019751273355911	0.029071389640976
ergosterol_001_004_UMI_4	42.9330877068144	-0.00197576867734211	0.00865267326461259	-0.228341995233143	0.819380379302959	0.922666759583787
ergosterol_001_004_UMI_6	50.3069756427594	0.00160395065736086	0.00861928943258765	0.18608850183133	0.852375358636281	0.940086652601006
