baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gxe_087_001_UMI_1	319.413679309865	-0.0104696592244679	0.00324591436513262	-3.22548842844786	0.00125757919393799	0.0168506187760695
gxe_087_001_UMI_2	290.441959025841	-0.00993101656813897	0.00320689893112362	-3.09676630958225	0.00195644040403508	0.0237823212555017
gxe_087_001_UMI_4	381.630540177296	-0.00874038098591994	0.0031158997329969	-2.80509057892994	0.00503024416270984	0.0486735323190597
gxe_087_001_UMI_6	330.314451800061	-0.0091322317141182	0.00328000258752814	-2.7842147895988	0.00536574882377671	0.050832226636421
gxe_087_001_UMI_13	168.526219573293	-0.00746281171009743	0.00424715889531928	-1.75713032971808	0.0788955971009373	0.2933125980464
gxe_087_001_UMI_14	147.534391386654	-0.0202053996007501	0.00474060614258244	-4.26219748973773	2.02426424192825e-05	0.000492135639892449
gxe_087_002_UMI_1	37.7967494885818	-0.0220860133044486	0.00877493256413529	-2.51694393581075	0.0118377664176802	0.0882368896825544
gxe_087_002_UMI_2	301.151837455569	0.0012821491791621	0.00321458381014069	0.398853865659825	0.690000884239954	0.868084206213412
gxe_087_002_UMI_4	43.3623011571823	0.00488147283826209	0.00937572243425636	0.520650314948159	0.602610391974516	0.820491649759565
gxe_087_002_UMI_6	174.171523709481	-0.00986570916364897	0.00454187856056958	-2.17216489434534	0.0298432275757578	0.16270112900333
gxe_087_002_UMI_13	65.5651240735905	-0.00279912365274741	0.00733188510687209	-0.38177407473609	0.702628950197434	0.874803995812995
gxe_087_002_UMI_14	80.8200970449562	-0.0103543166344887	0.00657346706533407	-1.5751682531572	0.115217612989921	0.361731575519848
gxe_087_003_UMI_1	348.039372095357	0.00345627121065584	0.00334529848826403	1.03317274161966	0.301523066743284	0.599598640199267
gxe_087_003_UMI_2	203.559530491993	-0.0137604580581564	0.00374945322275219	-3.66999059347001	0.000242559394275705	0.00436993458531768
gxe_087_003_UMI_4	221.607488396747	-0.00811554895413373	0.0038183678840451	-2.12539734268252	0.0335534718347215	0.175535606287874
gxe_087_003_UMI_6	333.48625085221	-0.00767254787303792	0.00307539039400425	-2.49482078372757	0.0126020761001125	0.0923118638498689
gxe_087_003_UMI_13	118.848029569807	0.00365582549477067	0.00514563230676194	0.710471576052277	0.477411751131398	0.743387549767965
